locality_name,bhks,per_sq_ft_area,price_per_sq_ft_area,construction_status,price,appt_name,appt_link
naroda,3,2018,17343,Ready to move,34998174,Ashirvad Avenue,https://www.makaan.com/ahmedabad/ashirvad-developers-ahmedabad-avenue-in-nava-naroda-1850902
naroda,4,2756,9978,Ready to move,27499368,Shyam Kutir,https://www.makaan.com/ahmedabad/shyam-associates-kutir-in-nava-naroda-1849106
naroda,4,6100,9196,Under Construction,56095600,Keshavpriya Naroda Smart City 2,https://www.makaan.com/ahmedabad/keshavpriya-corp-naroda-smart-city-2-in-nava-naroda-1851699
naroda,4,3912,8742,Ready to move,34198704,Shyam Kutir 2,https://www.makaan.com/ahmedabad/shyam-associates-kutir-2-in-nava-naroda-1849189
naroda,4,3900,9615,Ready to move,37498500,Vrunda Victoria Heaven,https://www.makaan.com/ahmedabad/vrunda-developers-victoria-heaven-in-nava-naroda-3050657
naroda,3,1850,8648,Ready to move,15998800,Ashirwad Avenue,https://www.makaan.com/ahmedabad/ashirwad-developer-avenue-in-nava-naroda-668067
naroda,3,1850,7027,Ready to move,12999950,Sadguru Landmark,https://www.makaan.com/ahmedabad/sadguru-landmark-landmark-in-nava-naroda-1848990
naroda,4,3700,8000,Under Construction,29600000,Devnandan Sankalp City,https://www.makaan.com/ahmedabad/devnandan-builders-sankalp-city-in-nava-naroda-668701
naroda,4,5049,13071,Under Construction,65995479,Shreem Shreem Luxuria,https://www.makaan.com/ahmedabad/shreem-group-ahmedabad-shreem-luxuria-in-nava-naroda-3292102
naroda,4,4651,9500,Under Construction,44184500,Ganesh Heritage,https://www.makaan.com/ahmedabad/ganesh-infrastructure-heritage-in-nava-naroda-3142934
naroda,4,2992,9358,Ready to move,27999136,Leela Exotica,https://www.makaan.com/ahmedabad/leela-developers-exotica-in-nava-naroda-3371762
naroda,4,6090,10000,Under Construction,60900000,Maruti Mahadev Residency,https://www.makaan.com/ahmedabad/maruti-mahadev-residency-in-nava-naroda-1497797
naroda,3,1850,8918,Ready to move,16498300,V Square Avani Sky,https://www.makaan.com/ahmedabad/v-square-projects-avani-sky-in-nava-naroda-656495
naroda,4,2425,9896,Ready to move,23997800,Satva Satva II,https://www.makaan.com/ahmedabad/satva-galaxy-satva-ii-in-nava-naroda-663313
naroda,6,8750,9000,Under Construction,78750000,Khodal Royal City,https://www.makaan.com/ahmedabad/khodal-developers-ahmedabad-royal-city-in-nava-naroda-3374126
naroda,4,4230,6800,Under Construction,28764000,Shree Orchid Royal,https://www.makaan.com/ahmedabad/shree-parshvanath-developers-orchid-royal-in-nava-naroda-1978269
naroda,4,3384,7000,Under Construction,23688000,Hare Krishna Keshar Hills And Plaza,https://www.makaan.com/ahmedabad/hare-krishna-developers-ahmedabad-keshar-hills-and-plaza-in-nava-naroda-3043114
naroda,4,3912,9585,Ready to move,37496520,Balaji Sahitya Hills And Icon,https://www.makaan.com/ahmedabad/balaji-developers-ahmedabad-sahitya-hills-and-icon-in-nava-naroda-2020701
naroda,4,4101,8534,Ready to move,34997934,Laxmi Villa II,https://www.makaan.com/ahmedabad/laxmi-infrastructure-villa-ii-in-nava-naroda-1445319
naroda,4,2992,9024,Ready to move,26999808,Sapat Fortune Family,https://www.makaan.com/ahmedabad/sapat-buildcon-fortune-family-in-nava-naroda-3014928
naroda,3,1750,4457,Under Construction,7799750,Vitthal Velocity,https://www.makaan.com/ahmedabad/vitthal-construction-velocity-in-nava-naroda-1459540
naroda,5,8625,9200,Under Construction,79350000,Dharmadev Swaminarayan Park,https://www.makaan.com/ahmedabad/dharmadev-swaminarayan-park-in-nava-naroda-511393
naroda,4,6715,9000,Ready to move,60435000,Dharmadev Swaminarayan Park,https://www.makaan.com/ahmedabad/dharmadev-swaminarayan-park-in-nava-naroda-511393
naroda,4,3700,8486,Under Construction,31398200,Dharmadev Swaminarayan Park,https://www.makaan.com/ahmedabad/dharmadev-swaminarayan-park-in-nava-naroda-511393
naroda,3,1850,7567,Ready to move,13998950,Sahil The Mango,https://www.makaan.com/ahmedabad/sahil-developers-ahmedabad-the-mango-in-nava-naroda-3238970
naroda,4,2745,10018,Ready to move,27499410,Prathna Samay Sky Track,https://www.makaan.com/ahmedabad/prathna-corporation-samay-sky-track-in-nava-naroda-3005055
naroda,6,10000,17510,Ready to move,175100000,Laxmi Villa II,https://www.makaan.com/ahmedabad/laxmi-infrastructure-villa-ii-in-nava-naroda-1445319
naroda,4,4795,9009,Under Construction,43198155,Devnandan Sankalp City,https://www.makaan.com/ahmedabad/devnandan-builders-sankalp-city-in-nava-naroda-668701
naroda,4,3170,6500,Under Construction,20605000,Satsang,https://www.makaan.com/ahmedabad/divyajivan-satsang-in-nava-naroda-653185
naroda,5,7838,9406,Under Construction,73724228,Spelndid Murlidhar Heights,https://www.makaan.com/ahmedabad/spelndid-infrabuild-murlidhar-heights-in-nava-naroda-1882701
naroda,3,2000,15000,Ready to move,30000000,Dharmadev Swaminarayan Park,https://www.makaan.com/ahmedabad/dharmadev-swaminarayan-park-in-nava-naroda-511393
naroda,4,3475,9237,Ready to move,32098575,Devnandan Sankalp City,https://www.makaan.com/ahmedabad/devnandan-builders-sankalp-city-in-nava-naroda-668701
naroda,4,3868,9358,Under Construction,36196744,Prathna Parisar,https://www.makaan.com/ahmedabad/prathna-buildcon-parisar-in-nava-naroda-1459501
naroda,3,1850,8648,Ready to move,15998800,Soniz Vibrant Residency,https://www.makaan.com/ahmedabad/soniz-procon-vibrant-residency-in-nava-naroda-1850172
naroda,5,7910,9494,Under Construction,75097540,Dev Aashish Dev Aashish Sky,https://www.makaan.com/ahmedabad/dev-aashish-group-dev-aashish-sky-in-nava-naroda-2033467
naroda,4,6120,8200,Under Construction,50184000,Devnandan Sankalp City,https://www.makaan.com/ahmedabad/devnandan-builders-sankalp-city-in-nava-naroda-668701
naroda,4,5225,9500,Under Construction,49637500,Laxmi Sky City,https://www.makaan.com/ahmedabad/laxmi-infrastructure-sky-city-in-nava-naroda-1483439
naroda,4,3170,6624,Under Construction,20998080,Laxmi Sky City,https://www.makaan.com/ahmedabad/laxmi-infrastructure-sky-city-in-nava-naroda-1483439
naroda,5,7500,8493,Under Construction,63697500,City,https://www.makaan.com/ahmedabad/divyajivan-city-in-nava-naroda-653211
naroda,5,3649,18909,Under Construction,68998941,Keshavpriya Naroda Smart City 3,https://www.makaan.com/ahmedabad/keshavpriya-corp-naroda-smart-city-3-in-nava-naroda-1854053
naroda,4,3226,6974,Ready to move,22498124,KPC Aashirwad Dev,https://www.makaan.com/ahmedabad/kpc-aashirwad-dev-in-nava-naroda-1517569
naroda,4,2915,8610,Ready to move,25098150,Madhav Vrund,https://www.makaan.com/ahmedabad/madhav-group-vrund-in-nava-naroda-1950111
naroda,4,5345,9335,Ready to move,49895575,Shyam Kutir,https://www.makaan.com/ahmedabad/shyam-associates-kutir-in-nava-naroda-1849106
naroda,3,2400,6250,Under Construction,15000000,Sadguru Landmark,https://www.makaan.com/ahmedabad/sadguru-landmark-landmark-in-nava-naroda-1848990
naroda,3,1850,10540,Ready to move,19499000,Devraj Residency,https://www.makaan.com/ahmedabad/devraj-residency-in-nava-naroda-663251
naroda,3,1750,4457,Under Construction,7799750,Satsang,https://www.makaan.com/ahmedabad/divyajivan-satsang-in-nava-naroda-653185
naroda,3,2250,10000,Ready to move,22500000,Ashirwad Avenue,https://www.makaan.com/ahmedabad/ashirwad-developer-avenue-in-nava-naroda-668067
naroda,4,3868,8479,Under Construction,32796772,Devraj Residency,https://www.makaan.com/ahmedabad/devraj-residency-in-nava-naroda-663251
naroda,5,7000,10500,Ready to move,73500000,Shree Prime Hill,https://www.makaan.com/ahmedabad/shree-siddhivinayak-developers-ahmedabad-prime-hill-in-nava-naroda-3025165
naroda,4,3885,10000,Ready to move,38850000,Leela Exotica,https://www.makaan.com/ahmedabad/leela-developers-exotica-in-nava-naroda-3371762
naroda,4,4941,9492,Under Construction,46899972,Ganesh Heritage,https://www.makaan.com/ahmedabad/ganesh-infrastructure-heritage-in-nava-naroda-3142934
naroda,5,6970,8493,Under Construction,59196210,Ganesh Heritage,https://www.makaan.com/ahmedabad/ganesh-infrastructure-heritage-in-nava-naroda-3142934
naroda,5,3231,19852,Under Construction,64141812,Shreem Shreem Luxuria,https://www.makaan.com/ahmedabad/shreem-group-ahmedabad-shreem-luxuria-in-nava-naroda-3292102
naroda,5,3798,19852,Under Construction,75397896,Vitthal Velocity,https://www.makaan.com/ahmedabad/vitthal-construction-velocity-in-nava-naroda-1459540
naroda,5,7500,8493,Under Construction,63697500,Panacea Residency,https://www.makaan.com/ahmedabad/panacea-property-residency-in-nava-naroda-650539
naroda,5,6970,8493,Under Construction,59196210,Sarathi Radhey Residency,https://www.makaan.com/ahmedabad/sarathi-developers-ahmedabad-radhey-residency-in-nava-naroda-1459363
naroda,4,5225,10000,Under Construction,52250000, Sthapatya Elegance,https://www.makaan.com/ahmedabad/abhilekh-infrastructure-sthapatya-elegance-in-nava-naroda-1445320
naroda,4,6400,8500,Under Construction,54400000,Devnandan Sankalp City,https://www.makaan.com/ahmedabad/devnandan-builders-sankalp-city-in-nava-naroda-668701
naroda,4,4230,6800,Under Construction,28764000,Shyam Kutir,https://www.makaan.com/ahmedabad/shyam-associates-kutir-in-nava-naroda-1849106
naroda,5,3231,18911,Under Construction,61101441,Shree Ram Shriram Kutir,https://www.makaan.com/ahmedabad/shree-ram-constructions-shriram-kutir-in-nava-naroda-655092
naroda,5,8450,9000,Under Construction,76050000,Galaxy Radhe Govind Galaxy,https://www.makaan.com/ahmedabad/galaxy-group-radhe-govind-galaxy-in-nava-naroda-1464479
memnagar,4,2543,11476,Under Construction,29183468,Satyam Skyline II,https://www.makaan.com/ahmedabad/satyam-developers-skyline-ii-in-memnagar-1894711
memnagar,4,2483,11479,Under Construction,28502357,Bosky Sapan Shruti Apartment,https://www.makaan.com/ahmedabad/bosky-sapan-group-shruti-apartment-in-memnagar-3413521
memnagar,4,4756,10450,Under Construction,49700200,Satyam Skyline II,https://www.makaan.com/ahmedabad/satyam-developers-skyline-ii-in-memnagar-1894711
memnagar,5,3949,9000,Under Construction,35541000,Bosky Sapan Shruti Apartment,https://www.makaan.com/ahmedabad/bosky-sapan-group-shruti-apartment-in-memnagar-3413521
memnagar,5,4080,9000,Under Construction,36720000,Satyam Skyline II,https://www.makaan.com/ahmedabad/satyam-developers-skyline-ii-in-memnagar-1894711
memnagar,4,3072,9002,Under Construction,27654144,Bosky Sapan Shruti Apartment,https://www.makaan.com/ahmedabad/bosky-sapan-group-shruti-apartment-in-memnagar-3413521
memnagar,4,5271,9000,Under Construction,47439000,Satyam Skyline II,https://www.makaan.com/ahmedabad/satyam-developers-skyline-ii-in-memnagar-1894711
memnagar,4,3077,9001,Under Construction,27696077,Bosky Sapan Shruti Apartment,https://www.makaan.com/ahmedabad/bosky-sapan-group-shruti-apartment-in-memnagar-3413521
memnagar,3,1750,4457,Under Construction,7799750,Satyam Skyline II,https://www.makaan.com/ahmedabad/satyam-developers-skyline-ii-in-memnagar-1894711
memnagar,3,1850,8648,Ready to move,15998800,Bosky Sapan Shruti Apartment,https://www.makaan.com/ahmedabad/bosky-sapan-group-shruti-apartment-in-memnagar-3413521
memnagar,4,6200,9000,Ready to move,55800000,Satyam Skyline II,https://www.makaan.com/ahmedabad/satyam-developers-skyline-ii-in-memnagar-1894711
memnagar,4,6007,9000,Ready to move,54063000,Bosky Sapan Shruti Apartment,https://www.makaan.com/ahmedabad/bosky-sapan-group-shruti-apartment-in-memnagar-3413521
memnagar,4,5881,11000,Ready to move,64691000,Sigma Golden Serene,https://www.makaan.com/ahmedabad/sigma-golden-infra-serene-in-memnagar-1438249
memnagar,4,5650,9000,Under Construction,50850000,Satyam Skyline II,https://www.makaan.com/ahmedabad/satyam-developers-skyline-ii-in-memnagar-1894711
memnagar,5,7838,9709,Under Construction,76099142,Wishpark The Centrium,https://www.makaan.com/ahmedabad/wishpark-infra-the-centrium-in-memnagar-3112863
memnagar,4,4651,9500,Ready to move,44184500,Sigma Golden Serene,https://www.makaan.com/ahmedabad/sigma-golden-infra-serene-in-memnagar-1438249
memnagar,4,3180,7861,Ready to move,24997980,Vishwa Lake Iksa,https://www.makaan.com/ahmedabad/vishwa-developers-ahmedabad-lake-iksa-in-memnagar-3083312
memnagar,5,6700,11500,Ready to move,77050000,Reputed Builder Sarjan Tower,https://www.makaan.com/ahmedabad/reputed-builder-sarjan-tower-in-memnagar-3009722
memnagar,4,5225,9000,Under Construction,47025000,Yash Arian,https://www.makaan.com/ahmedabad/yash-realty-arian-in-memnagar-650375
memnagar,4,3170,6500,Under Construction,20605000,Reputed Builder Sarjan Tower,https://www.makaan.com/ahmedabad/reputed-builder-sarjan-tower-in-memnagar-3009722
memnagar,5,7700,9750,Under Construction,75075000,Reputed Builder Sarjan Tower,https://www.makaan.com/ahmedabad/reputed-builder-sarjan-tower-in-memnagar-3009722
memnagar,4,6400,8500,Under Construction,54400000,Shree Narayan Exotica,https://www.makaan.com/ahmedabad/shree-narayan-corporation-exotica-in-memnagar-1573552
memnagar,4,5400,8500,Under Construction,45900000,Sahajanand Oasis,https://www.makaan.com/ahmedabad/sahajanand-buildcon-oasis-in-memnagar-513337
memnagar,5,8500,9200,Under Construction,78200000,Vishwa Lake Iksa,https://www.makaan.com/ahmedabad/vishwa-developers-ahmedabad-lake-iksa-in-memnagar-3083312
memnagar,4,6100,9200,Under Construction,56120000,Reputed Builder Sarjan Tower,https://www.makaan.com/ahmedabad/reputed-builder-sarjan-tower-in-memnagar-3009722
memnagar,4,5490,9500,Under Construction,52155000,Sakamba Tower,https://www.makaan.com/ahmedabad/builder-sakamba-tower-in-memnagar-1517478
memnagar,4,4581,9500,Under Construction,43519500,Shree Narayan Exotica,https://www.makaan.com/ahmedabad/shree-narayan-corporation-exotica-in-memnagar-1573552
memnagar,4,3170,6500,Under Construction,20605000,Vishwa Lake Iksa,https://www.makaan.com/ahmedabad/vishwa-developers-ahmedabad-lake-iksa-in-memnagar-3083312
memnagar,3,2050,10292,Ready to move,21098600,Anurag Residency,https://www.makaan.com/ahmedabad/builder-anurag-residency-in-memnagar-1517545
memnagar,4,4651,7300,Ready to move,33952300,Yash Arian,https://www.makaan.com/ahmedabad/yash-realty-arian-in-memnagar-650375
memnagar,5,7838,9170,Under Construction,71874460,Space Swayam Residency,https://www.makaan.com/ahmedabad/space-developers-ahmedabad-swayam-residency-in-memnagar-2015847
memnagar,4,6100,9196,Under Construction,56095600,Sahajanand Oasis,https://www.makaan.com/ahmedabad/sahajanand-buildcon-oasis-in-memnagar-513337
memnagar,4,5890,10000,Under Construction,58900000,Utsav Elegance,https://www.makaan.com/ahmedabad/utsav-builders-elegance-in-memnagar-1849187
memnagar,5,7875,9650,Under Construction,75993750,Yash Arian,https://www.makaan.com/ahmedabad/yash-realty-arian-in-memnagar-650375
memnagar,4,5994,13063,Under Construction,78299622,La Gracia,https://www.makaan.com/ahmedabad/la-gracia-developer-gracia-in-memnagar-1851729
memnagar,5,6585,9369,Under Construction,61694865,Yash Arian,https://www.makaan.com/ahmedabad/yash-realty-arian-in-memnagar-650375
memnagar,3,2400,7208,Under Construction,17299200,Vishwa Lake Iksa,https://www.makaan.com/ahmedabad/vishwa-developers-ahmedabad-lake-iksa-in-memnagar-3083312
memnagar,4,2916,8333,Under Construction,24299028,Shree Narayan Exotica,https://www.makaan.com/ahmedabad/shree-narayan-corporation-exotica-in-memnagar-1573552
memnagar,4,4651,8191,Under Construction,38096341,Sigma Golden Serene,https://www.makaan.com/ahmedabad/sigma-golden-infra-serene-in-memnagar-1438249
memnagar,4,4705,8500,Ready to move,39992500,Utsav Elegance,https://www.makaan.com/ahmedabad/utsav-builders-elegance-in-memnagar-1849187
memnagar,5,8015,9993,Under Construction,80093895,Vishwa Lake Iksa,https://www.makaan.com/ahmedabad/vishwa-developers-ahmedabad-lake-iksa-in-memnagar-3083312
memnagar,4,6400,9000,Under Construction,57600000,Vishwa Lake Iksa,https://www.makaan.com/ahmedabad/vishwa-developers-ahmedabad-lake-iksa-in-memnagar-3083312
memnagar,4,5300,9000,Under Construction,47700000,Vishwa Lake Iksa,https://www.makaan.com/ahmedabad/vishwa-developers-ahmedabad-lake-iksa-in-memnagar-3083312
memnagar,4,5570,8976,Under Construction,49996320,Vishwa Lake Iksa,https://www.makaan.com/ahmedabad/vishwa-developers-ahmedabad-lake-iksa-in-memnagar-3083312
maninagar,4,3230,9133,Under Construction,29499590,Karnavati Enclave,https://www.makaan.com/ahmedabad/karnavati-builders-enclave-in-maninagar-1894865
maninagar,4,6100,8196,Under Construction,49995600,Sarovar Realty Landmark,https://www.makaan.com/ahmedabad/sarovar-realty-llp-landmark-in-maninagar-1859025
maninagar,4,2970,10101,Ready to move,29999970,Panchshil Sundaram,https://www.makaan.com/ahmedabad/panchsheel-group-sundaram-in-maninagar-3255740
maninagar,4,4700,11297,Under Construction,53095900,Shree Radha Mandir Tower,https://www.makaan.com/ahmedabad/builder-shree-radha-mandir-tower-in-maninagar-1517620
maninagar,4,4651,10212,Under Construction,47496012,Jainam City,https://www.makaan.com/ahmedabad/jainam-procon-city-in-maninagar-1888872
maninagar,4,4941,10220,Under Construction,50497020,YRP Shivam Lakeview,https://www.makaan.com/ahmedabad/yrp-developers-shivam-lakeview-in-maninagar-3455967
maninagar,5,5887,10225,Under Construction,60194575,Takshashila East End,https://www.makaan.com/ahmedabad/takshashila-realties-east-end-in-maninagar-3012564
maninagar,5,6800,10323,Under Construction,70196400,Karnavati Enclave,https://www.makaan.com/ahmedabad/karnavati-builders-enclave-in-maninagar-1894865
maninagar,5,7800,10910,Under Construction,85098000,Safal Parishkaar 2,https://www.makaan.com/ahmedabad/safal-constructions-parishkaar-2-in-maninagar-1436311
maninagar,4,3230,9690,Under Construction,31298700,Sarovar Enclave,https://www.makaan.com/ahmedabad/sarovar-enclave-in-maninagar-1582135
maninagar,4,5200,10192,Under Construction,52998400,Sarovar Realty Landmark,https://www.makaan.com/ahmedabad/sarovar-realty-llp-landmark-in-maninagar-1859025
maninagar,4,3170,6514,Under Construction,20649380,Safal Parishkaar 2,https://www.makaan.com/ahmedabad/safal-constructions-parishkaar-2-in-maninagar-1436311
maninagar,4,4368,9363,Under Construction,40897584,Aatrey Rudra Elegance,https://www.makaan.com/ahmedabad/aatrey-group-ahmedabad-rudra-elegance-in-maninagar-1905567
maninagar,4,3700,10108,Under Construction,37399600,Karnavati Enclave,https://www.makaan.com/ahmedabad/karnavati-builders-enclave-in-maninagar-1894865
maninagar,4,6065,11244,Under Construction,68194860,Avalon Courtyard,https://www.makaan.com/ahmedabad/avalon-construction-courtyard-in-maninagar-1540388
maninagar,5,8002,11247,Under Construction,89998494,Safal Parishkaar 2,https://www.makaan.com/ahmedabad/safal-constructions-parishkaar-2-in-maninagar-1436311
maninagar,5,6350,11291,Under Construction,71697850,Jainam City,https://www.makaan.com/ahmedabad/jainam-procon-city-in-maninagar-1888872
maninagar,4,3170,7223,Under Construction,22896910,Karnavati Enclave,https://www.makaan.com/ahmedabad/karnavati-builders-enclave-in-maninagar-1894865
